Animal_ID,Timestamp,temp_without_drink_cycles,animal_activity
11593,2018-07-08 10:43:00,39.92,1.94
11587,2018-07-08 10:43:00,39.88,7.02
2719,2018-07-08 10:44:00,39.99,3.95
9659,2018-07-08 10:47:00,39.88,4.51
11552,2018-07-08 10:48:00,39.75,3.10
11586,2018-07-08 10:51:00,39.94,4.68
4380,2018-07-08 10:52:00,40.06,5.47
11381,2018-07-08 10:52:00,39.22,4.05
4382,2018-07-08 10:52:00,39.55,5.37
11587,2018-07-08 10:53:00,39.88,7.50
11593,2018-07-08 10:53:00,39.84,2.33
2719,2018-07-08 10:54:00,39.91,2.33
9659,2018-07-08 10:57:00,39.88,3.88
11552,2018-07-08 10:58:00,39.66,2.02
11586,2018-07-08 11:01:00,39.94,4.40
4380,2018-07-08 11:02:00,40.06,5.84
4382,2018-07-08 11:02:00,39.55,3.83
11381,2018-07-08 11:02:00,39.16,2.56
11593,2018-07-08 11:03:00,39.79,1.91
11587,2018-07-08 11:03:00,39.88,6.94
2719,2018-07-08 11:04:00,39.82,2.35
9659,2018-07-08 11:07:00,39.88,2.94
11552,2018-07-08 11:08:00,39.58,2.73
11586,2018-07-08 11:11:00,39.91,4.04
11381,2018-07-08 11:12:00,39.16,5.54
4382,2018-07-08 11:12:00,39.52,5.28
4380,2018-07-08 11:12:00,40.03,4.84
11593,2018-07-08 11:13:00,39.79,2.89
11587,2018-07-08 11:13:00,39.85,9.57
2719,2018-07-08 11:14:00,39.74,5.63
9659,2018-07-08 11:17:00,39.88,2.23
11552,2018-07-08 11:18:00,39.50,2.37
11586,2018-07-08 11:21:00,39.83,6.27
11381,2018-07-08 11:22:00,39.13,7.32
4380,2018-07-08 11:22:00,39.97,5.06
4382,2018-07-08 11:22:00,39.49,4.05
11587,2018-07-08 11:23:00,39.82,12.00
11593,2018-07-08 11:23:00,39.85,3.78
2719,2018-07-08 11:24:00,39.66,3.94
9659,2018-07-08 11:27:00,39.82,4.34
11552,2018-07-08 11:28:00,39.52,2.39
11586,2018-07-08 11:31:00,39.75,6.25
4380,2018-07-08 11:32:00,39.91,4.40
4382,2018-07-08 11:32:00,39.46,4.98
11381,2018-07-08 11:32:00,39.13,3.43
11593,2018-07-08 11:33:00,39.85,3.09
11587,2018-07-08 11:33:00,39.79,5.34
2719,2018-07-08 11:34:00,39.61,6.33
9659,2018-07-08 11:37:00,39.79,3.77
11552,2018-07-08 11:38:00,39.70,3.47
11586,2018-07-08 11:41:00,39.66,3.58
4380,2018-07-08 11:42:00,39.91,4.07
4382,2018-07-08 11:42:00,39.46,5.32
11381,2018-07-08 11:42:00,39.10,2.60
11593,2018-07-08 11:43:00,39.85,2.61
11587,2018-07-08 11:43:00,39.79,4.94
2719,2018-07-08 11:44:00,39.61,3.79
9659,2018-07-08 11:47:00,39.73,3.59
11552,2018-07-08 11:48:00,39.76,1.55
11586,2018-07-08 11:51:00,39.58,3.36
11381,2018-07-08 11:52:00,39.04,2.64
4380,2018-07-08 11:52:00,39.88,2.92
4382,2018-07-08 11:52:00,39.43,18.86
11593,2018-07-08 11:53:00,39.85,2.72
11587,2018-07-08 11:53:00,39.82,6.81
2719,2018-07-08 11:54:00,39.61,4.63
9659,2018-07-08 11:57:00,39.73,2.85
11552,2018-07-08 11:58:00,39.82,1.90
11586,2018-07-08 12:01:00,39.50,2.71
4382,2018-07-08 12:02:00,39.35,14.68
4380,2018-07-08 12:02:00,39.88,3.61
11381,2018-07-08 12:02:00,39.04,2.79
11593,2018-07-08 12:03:00,39.85,3.11
11587,2018-07-08 12:03:00,39.82,9.28
2719,2018-07-08 12:04:00,39.64,4.84
9659,2018-07-08 12:07:00,39.70,3.90
11552,2018-07-08 12:08:00,39.94,3.10
11586,2018-07-08 12:11:00,39.41,2.45
4380,2018-07-08 12:12:00,39.88,4.17
11381,2018-07-08 12:12:00,39.10,5.13
4382,2018-07-08 12:12:00,39.34,8.83
11593,2018-07-08 12:13:00,39.85,1.99
11587,2018-07-08 12:13:00,39.82,4.17
2719,2018-07-08 12:14:00,39.70,4.60
9659,2018-07-08 12:17:00,39.67,2.34
11552,2018-07-08 12:18:00,40.06,4.64
11586,2018-07-08 12:21:00,39.33,3.18
11381,2018-07-08 12:22:00,39.22,5.47
4382,2018-07-08 12:22:00,39.28,6.67
4380,2018-07-08 12:22:00,39.85,4.55
11593,2018-07-08 12:23:00,39.77,4.22
11587,2018-07-08 12:23:00,39.76,4.03
2719,2018-07-08 12:24:00,39.76,3.88
9659,2018-07-08 12:27:00,39.59,1.40
11552,2018-07-08 12:28:00,40.16,7.21
11586,2018-07-08 12:31:00,39.43,2.98
11381,2018-07-08 12:32:00,39.22,4.41
4380,2018-07-08 12:32:00,39.85,3.04
4382,2018-07-08 12:32:00,39.19,4.18
11593,2018-07-08 12:33:00,39.69,4.82
11587,2018-07-08 12:33:00,39.73,4.57
2719,2018-07-08 12:34:00,39.79,3.17
9659,2018-07-08 12:37:00,39.50,2.53
11552,2018-07-08 12:38:00,40.16,7.71
11586,2018-07-08 12:41:00,39.49,2.72
4380,2018-07-08 12:42:00,39.85,3.53
11381,2018-07-08 12:42:00,39.22,3.06
4382,2018-07-08 12:42:00,39.11,3.53
11587,2018-07-08 12:43:00,39.73,5.97
11593,2018-07-08 12:43:00,39.60,4.56
2719,2018-07-08 12:44:00,39.85,3.65
9659,2018-07-08 12:47:00,39.42,2.27
11552,2018-07-08 12:48:00,40.07,4.22
11586,2018-07-08 12:51:00,39.58,1.96
4380,2018-07-08 12:52:00,39.77,3.40
4382,2018-07-08 12:52:00,39.04,9.93
11381,2018-07-08 12:52:00,39.13,1.83
11587,2018-07-08 12:53:00,39.73,11.02
11593,2018-07-08 12:53:00,39.52,3.98
2719,2018-07-08 12:54:00,39.88,3.03
9659,2018-07-08 12:57:00,39.34,4.24
11552,2018-07-08 12:58:00,40.06,3.85
11586,2018-07-08 13:01:00,39.61,2.73
4380,2018-07-08 13:02:00,39.69,3.68
4382,2018-07-08 13:02:00,39.04,3.80
11381,2018-07-08 13:02:00,39.10,3.06
11587,2018-07-08 13:03:00,39.70,8.38
11593,2018-07-08 13:03:00,39.52,4.26
2719,2018-07-08 13:04:00,39.94,5.48
9659,2018-07-08 13:07:00,39.25,2.80
11552,2018-07-08 13:08:00,40.06,4.07
11586,2018-07-08 13:11:00,39.67,7.48
11381,2018-07-08 13:12:00,39.07,5.79
4380,2018-07-08 13:12:00,39.60,3.61
4382,2018-07-08 13:12:00,38.95,5.59
11587,2018-07-08 13:13:00,39.62,8.12
11593,2018-07-08 13:13:00,39.67,5.32
2719,2018-07-08 13:14:00,39.94,2.68
9659,2018-07-08 13:17:00,39.17,3.12
11552,2018-07-08 13:18:00,40.16,3.01
11586,2018-07-08 13:21:00,39.73,8.42
11381,2018-07-08 13:22:00,38.98,8.42
4380,2018-07-08 13:22:00,39.52,4.92
4382,2018-07-08 13:22:00,38.87,5.55
11593,2018-07-08 13:23:00,39.67,6.09
11587,2018-07-08 13:23:00,39.53,7.57
2719,2018-07-08 13:24:00,39.94,3.48
9659,2018-07-08 13:27:00,39.09,3.66
11552,2018-07-08 13:28:00,40.16,2.79
11586,2018-07-08 13:31:00,39.73,6.99
11381,2018-07-08 13:32:00,38.90,7.04
4380,2018-07-08 13:32:00,39.44,3.13
4382,2018-07-08 13:32:00,38.79,4.53
11587,2018-07-08 13:33:00,39.45,9.49
11593,2018-07-08 13:33:00,39.59,7.70
2719,2018-07-08 13:34:00,39.94,3.85
9659,2018-07-08 13:37:00,39.00,1.83
11552,2018-07-08 13:38:00,40.12,5.68
11586,2018-07-08 13:41:00,39.67,7.32
11381,2018-07-08 13:42:00,38.82,5.40
4380,2018-07-08 13:42:00,39.35,3.51
4382,2018-07-08 13:42:00,38.70,4.41
11587,2018-07-08 13:43:00,39.37,4.18
11593,2018-07-08 13:43:00,39.50,4.37
2719,2018-07-08 13:44:00,39.97,3.59
9659,2018-07-08 13:47:00,38.92,2.27
11552,2018-07-08 13:48:00,40.04,4.33
11586,2018-07-08 13:51:00,39.61,5.00
4382,2018-07-08 13:52:00,38.62,7.50
11381,2018-07-08 13:52:00,38.73,8.96
4380,2018-07-08 13:52:00,39.27,3.09
11587,2018-07-08 13:53:00,39.28,4.90
11593,2018-07-08 13:53:00,39.42,5.97
2719,2018-07-08 13:54:00,39.97,4.91
9659,2018-07-08 13:57:00,38.98,2.75
11552,2018-07-08 13:58:00,39.96,6.03
11586,2018-07-08 14:01:00,39.61,3.59
11381,2018-07-08 14:02:00,38.65,5.42
4382,2018-07-08 14:02:00,38.77,2.95
4380,2018-07-08 14:02:00,39.19,3.23
11587,2018-07-08 14:03:00,39.20,5.99
11593,2018-07-08 14:03:00,39.34,2.84
2719,2018-07-08 14:04:00,39.97,1.92
9659,2018-07-08 14:07:00,39.07,2.57
11552,2018-07-08 14:08:00,39.87,5.18
11586,2018-07-08 14:11:00,39.53,4.79
11381,2018-07-08 14:12:00,38.57,4.34
4382,2018-07-08 14:12:00,38.92,6.02
4380,2018-07-08 14:12:00,39.22,2.92
11593,2018-07-08 14:13:00,39.25,3.00
11587,2018-07-08 14:13:00,39.12,4.85
2719,2018-07-08 14:14:00,39.91,2.14
9659,2018-07-08 14:17:00,39.16,1.97
11552,2018-07-08 14:18:00,39.79,3.94
11586,2018-07-08 14:21:00,39.44,3.91
4382,2018-07-08 14:22:00,39.04,2.79
11381,2018-07-08 14:22:00,38.53,4.14
4380,2018-07-08 14:22:00,39.34,3.25
11593,2018-07-08 14:23:00,39.19,4.13
11587,2018-07-08 14:23:00,39.03,4.54
2719,2018-07-08 14:24:00,39.91,1.52
9659,2018-07-08 14:27:00,39.28,4.88
11552,2018-07-08 14:28:00,39.71,3.33
11586,2018-07-08 14:31:00,39.36,7.78
4380,2018-07-08 14:32:00,39.46,2.52
11381,2018-07-08 14:32:00,38.62,6.10
4382,2018-07-08 14:32:00,39.10,2.37
11593,2018-07-08 14:33:00,39.25,2.71
11587,2018-07-08 14:33:00,39.10,5.11
2719,2018-07-08 14:34:00,39.91,2.20
9659,2018-07-08 14:37:00,39.37,2.54
11552,2018-07-08 14:38:00,39.62,3.41
11586,2018-07-08 14:41:00,39.28,7.50
4382,2018-07-08 14:42:00,39.16,4.05
4380,2018-07-08 14:42:00,39.55,3.12
11381,2018-07-08 14:42:00,38.68,2.79
11593,2018-07-08 14:43:00,39.37,4.63
11587,2018-07-08 14:43:00,39.16,4.11
2719,2018-07-08 14:44:00,39.91,8.59
9659,2018-07-08 14:47:00,39.43,1.98
11552,2018-07-08 14:48:00,39.54,4.66
11586,2018-07-08 14:51:00,39.19,3.65
4380,2018-07-08 14:52:00,39.58,2.64
4382,2018-07-08 14:52:00,39.22,4.12
11381,2018-07-08 14:52:00,38.80,4.28
11587,2018-07-08 14:53:00,39.22,2.59
11593,2018-07-08 14:53:00,39.55,7.00
2719,2018-07-08 14:54:00,39.91,4.63
9659,2018-07-08 14:57:00,39.49,1.98
11552,2018-07-08 14:58:00,39.46,2.94
11586,2018-07-08 15:01:00,39.16,2.82
4382,2018-07-08 15:02:00,39.28,7.26
11381,2018-07-08 15:02:00,38.92,5.95
4380,2018-07-08 15:02:00,39.67,4.20
11593,2018-07-08 15:03:00,39.61,4.76
11587,2018-07-08 15:03:00,39.31,3.96
2719,2018-07-08 15:04:00,39.91,4.66
9659,2018-07-08 15:07:00,39.52,3.07
11552,2018-07-08 15:08:00,39.58,4.67
11586,2018-07-08 15:11:00,39.19,3.43
4382,2018-07-08 15:12:00,39.28,15.37
4380,2018-07-08 15:12:00,39.73,5.54
11381,2018-07-08 15:12:00,39.04,4.12
11593,2018-07-08 15:13:00,39.64,5.16
11587,2018-07-08 15:13:00,39.40,3.92
2719,2018-07-08 15:14:00,39.83,4.54
9659,2018-07-08 15:17:00,39.52,1.76
11552,2018-07-08 15:18:00,39.64,3.33
11586,2018-07-08 15:21:00,39.28,4.83
4380,2018-07-08 15:22:00,39.79,4.33
4382,2018-07-08 15:22:00,39.19,10.14
11381,2018-07-08 15:22:00,39.04,5.95
11587,2018-07-08 15:23:00,39.46,4.37
11593,2018-07-08 15:23:00,39.64,5.25
2719,2018-07-08 15:24:00,39.76,8.20
9659,2018-07-08 15:27:00,39.52,2.39
11552,2018-07-08 15:28:00,39.64,3.14
11586,2018-07-08 15:31:00,39.37,5.29
4382,2018-07-08 15:32:00,39.11,6.25
4380,2018-07-08 15:32:00,39.79,2.89
11381,2018-07-08 15:32:00,39.04,7.64
11587,2018-07-08 15:33:00,39.49,4.55
11593,2018-07-08 15:33:00,39.64,4.04
2719,2018-07-08 15:34:00,39.68,3.94
9659,2018-07-08 15:37:00,39.52,1.99
11552,2018-07-08 15:38:00,39.70,2.99
11586,2018-07-08 15:41:00,39.52,5.54
4380,2018-07-08 15:42:00,39.71,3.71
11381,2018-07-08 15:42:00,39.07,3.78
4382,2018-07-08 15:42:00,39.03,6.17
11587,2018-07-08 15:43:00,39.52,4.48
11593,2018-07-08 15:43:00,39.67,3.54
2719,2018-07-08 15:44:00,39.59,1.73
9659,2018-07-08 15:47:00,39.55,3.01
11552,2018-07-08 15:48:00,39.79,3.04
11586,2018-07-08 15:51:00,39.58,8.17
4382,2018-07-08 15:52:00,38.94,6.02
11381,2018-07-08 15:52:00,39.10,4.75
4380,2018-07-08 15:52:00,39.67,3.05
11587,2018-07-08 15:53:00,39.52,4.17
11593,2018-07-08 15:53:00,39.67,3.19
2719,2018-07-08 15:54:00,39.51,1.83
9659,2018-07-08 15:57:00,39.55,3.37
11552,2018-07-08 15:58:00,39.88,3.95
11586,2018-07-08 16:01:00,39.58,3.16
4382,2018-07-08 16:02:00,38.86,4.47
11381,2018-07-08 16:02:00,39.10,7.25
4380,2018-07-08 16:02:00,39.70,6.59
11587,2018-07-08 16:03:00,39.58,5.95
11593,2018-07-08 16:03:00,39.67,3.07
2719,2018-07-08 16:04:00,39.43,2.91
9659,2018-07-08 16:07:00,39.47,4.24
11552,2018-07-08 16:08:00,39.94,4.26
11586,2018-07-08 16:11:00,39.50,5.51
4380,2018-07-08 16:12:00,39.70,3.35
4382,2018-07-08 16:12:00,38.83,4.41
11381,2018-07-08 16:12:00,39.10,2.83
11587,2018-07-08 16:13:00,39.61,5.35
11593,2018-07-08 16:13:00,39.67,3.73
2719,2018-07-08 16:14:00,39.34,4.08
9659,2018-07-08 16:17:00,39.38,3.33
11552,2018-07-08 16:18:00,39.94,4.83
11586,2018-07-08 16:21:00,39.41,6.89
4380,2018-07-08 16:22:00,39.70,2.54
4382,2018-07-08 16:22:00,38.83,5.00
11381,2018-07-08 16:22:00,39.10,1.72
11593,2018-07-08 16:23:00,39.67,3.75
11587,2018-07-08 16:23:00,39.67,5.87
2719,2018-07-08 16:24:00,39.26,3.89
9659,2018-07-08 16:27:00,39.30,3.58
11552,2018-07-08 16:28:00,39.86,6.32
11586,2018-07-08 16:31:00,39.33,3.44
4382,2018-07-08 16:32:00,38.92,4.33
4380,2018-07-08 16:32:00,39.64,2.53
11381,2018-07-08 16:32:00,39.10,3.01
11593,2018-07-08 16:33:00,39.67,3.09
11587,2018-07-08 16:33:00,39.70,13.46
2719,2018-07-08 16:34:00,39.19,3.58
9659,2018-07-08 16:37:00,39.22,2.46
11552,2018-07-08 16:38:00,39.78,5.87
11586,2018-07-08 16:41:00,39.25,3.08
4380,2018-07-08 16:42:00,39.64,2.77
11381,2018-07-08 16:42:00,39.01,3.15
4382,2018-07-08 16:42:00,38.95,4.59
11587,2018-07-08 16:43:00,39.70,14.47
11593,2018-07-08 16:43:00,39.82,4.16
2719,2018-07-08 16:44:00,39.31,5.44
9659,2018-07-08 16:47:00,39.13,5.37
11552,2018-07-08 16:48:00,39.69,5.19
11586,2018-07-08 16:51:00,39.16,6.24
4380,2018-07-08 16:52:00,39.64,4.25
11381,2018-07-08 16:52:00,38.98,2.50
4382,2018-07-08 16:52:00,39.04,4.98
11593,2018-07-08 16:53:00,39.88,6.74
11587,2018-07-08 16:53:00,39.62,8.46
2719,2018-07-08 16:54:00,39.46,7.77
9659,2018-07-08 16:57:00,39.05,2.31
11552,2018-07-08 16:58:00,39.67,2.79
11586,2018-07-08 17:01:00,39.13,6.14
4380,2018-07-08 17:02:00,39.67,3.29
11381,2018-07-08 17:02:00,39.07,4.50
4382,2018-07-08 17:02:00,39.04,5.80
11593,2018-07-08 17:03:00,39.97,4.79
11587,2018-07-08 17:03:00,39.53,5.80
2719,2018-07-08 17:04:00,39.58,6.65
9659,2018-07-08 17:07:00,38.98,2.58
11552,2018-07-08 17:08:00,39.70,2.88
11586,2018-07-08 17:11:00,39.22,6.56
4382,2018-07-08 17:12:00,39.07,4.33
11381,2018-07-08 17:12:00,39.07,5.21
4380,2018-07-08 17:12:00,39.73,2.55
11593,2018-07-08 17:13:00,39.97,4.04
11587,2018-07-08 17:13:00,39.45,8.38
2719,2018-07-08 17:14:00,39.70,6.21
9659,2018-07-08 17:17:00,39.01,2.55
11552,2018-07-08 17:18:00,39.82,4.71
11586,2018-07-08 17:21:00,39.28,6.86
11381,2018-07-08 17:22:00,39.04,1.97
4382,2018-07-08 17:22:00,39.07,11.08
4380,2018-07-08 17:22:00,39.73,4.15
11593,2018-07-08 17:23:00,39.94,4.03
11587,2018-07-08 17:23:00,39.37,8.09
2719,2018-07-08 17:24:00,39.76,7.89
9659,2018-07-08 17:27:00,39.10,1.50
11552,2018-07-08 17:28:00,39.91,6.46
11586,2018-07-08 17:31:00,39.34,3.42
4382,2018-07-08 17:32:00,38.98,9.19
4380,2018-07-08 17:32:00,39.65,2.45
11381,2018-07-08 17:32:00,38.98,3.39
11593,2018-07-08 17:33:00,39.94,3.16
11587,2018-07-08 17:33:00,39.28,6.21
2719,2018-07-08 17:34:00,39.82,5.66
9659,2018-07-08 17:37:00,39.19,2.43
11552,2018-07-08 17:38:00,39.91,14.44
11586,2018-07-08 17:41:00,39.40,5.33
11381,2018-07-08 17:42:00,38.98,2.60
4382,2018-07-08 17:42:00,38.90,5.01
4380,2018-07-08 17:42:00,39.56,1.87
11587,2018-07-08 17:43:00,39.20,7.70
11593,2018-07-08 17:43:00,39.91,2.18
2719,2018-07-08 17:44:00,39.82,5.40
9659,2018-07-08 17:47:00,39.22,3.33
11552,2018-07-08 17:48:00,39.83,7.88
11586,2018-07-08 17:51:00,39.43,4.45
4382,2018-07-08 17:52:00,38.82,4.31
11381,2018-07-08 17:52:00,38.98,2.02
4380,2018-07-08 17:52:00,39.48,3.16
11587,2018-07-08 17:53:00,39.12,4.48
11593,2018-07-08 17:53:00,39.85,2.34
2719,2018-07-08 17:54:00,39.74,5.21
9659,2018-07-08 17:57:00,39.22,1.92
11552,2018-07-08 17:58:00,39.75,6.03
11586,2018-07-08 18:01:00,39.43,4.38
4382,2018-07-08 18:02:00,38.73,3.39
4380,2018-07-08 18:02:00,39.40,2.57
11381,2018-07-08 18:02:00,39.07,3.19
11593,2018-07-08 18:03:00,39.79,1.70
11587,2018-07-08 18:03:00,39.03,3.64
2719,2018-07-08 18:04:00,39.73,6.03
9659,2018-07-08 18:07:00,39.37,2.07
11552,2018-07-08 18:08:00,39.66,14.28
11586,2018-07-08 18:11:00,39.55,2.16
4380,2018-07-08 18:12:00,39.37,2.28
11381,2018-07-08 18:12:00,39.13,6.46
4382,2018-07-08 18:12:00,38.65,3.52
11587,2018-07-08 18:13:00,39.04,5.46
11593,2018-07-08 18:13:00,39.79,2.92
2719,2018-07-08 18:14:00,39.76,3.95
9659,2018-07-08 18:17:00,39.43,2.85
11552,2018-07-08 18:18:00,39.58,5.34
11586,2018-07-08 18:21:00,39.58,5.84
11381,2018-07-08 18:22:00,39.16,3.58
4380,2018-07-08 18:22:00,39.43,4.22
4382,2018-07-08 18:22:00,38.57,3.92
11593,2018-07-08 18:23:00,39.71,4.44
11587,2018-07-08 18:23:00,39.16,7.43
2719,2018-07-08 18:24:00,39.76,5.57
9659,2018-07-08 18:27:00,39.43,2.40
11552,2018-07-08 18:28:00,39.50,5.12
11586,2018-07-08 18:31:00,39.61,4.70
11381,2018-07-08 18:32:00,39.16,2.71
4382,2018-07-08 18:32:00,38.62,4.25
4380,2018-07-08 18:32:00,39.49,3.65
11593,2018-07-08 18:33:00,39.62,4.50
11587,2018-07-08 18:33:00,39.28,6.46
2719,2018-07-08 18:34:00,39.68,4.06
9659,2018-07-08 18:37:00,39.40,2.73
11552,2018-07-08 18:38:00,39.55,3.09
11586,2018-07-08 18:41:00,39.70,3.73
4380,2018-07-08 18:42:00,39.61,3.85
4382,2018-07-08 18:42:00,38.77,9.78
11381,2018-07-08 18:42:00,39.16,2.85
11593,2018-07-08 18:43:00,39.54,3.94
11587,2018-07-08 18:43:00,39.37,6.84
2719,2018-07-08 18:44:00,39.59,4.65
9659,2018-07-08 18:47:00,39.40,2.00
11552,2018-07-08 18:48:00,39.67,3.46
11586,2018-07-08 18:51:00,39.76,4.25
11381,2018-07-08 18:52:00,39.10,3.21
4380,2018-07-08 18:52:00,39.70,5.39
4382,2018-07-08 18:52:00,38.80,5.40
11593,2018-07-08 18:53:00,39.58,3.79
11587,2018-07-08 18:53:00,39.40,5.18
2719,2018-07-08 18:54:00,39.51,8.68
9659,2018-07-08 18:57:00,39.46,4.20
11552,2018-07-08 18:58:00,39.79,3.48
11586,2018-07-08 19:01:00,39.82,4.29
4380,2018-07-08 19:02:00,39.79,3.83
11381,2018-07-08 19:02:00,39.07,2.89
4382,2018-07-08 19:02:00,38.83,5.65
11587,2018-07-08 19:03:00,39.43,4.27
11593,2018-07-08 19:03:00,39.64,4.72
2719,2018-07-08 19:04:00,39.43,1.34
9659,2018-07-08 19:07:00,39.52,2.70
11552,2018-07-08 19:08:00,39.85,3.82
11586,2018-07-08 19:11:00,39.82,4.21
4382,2018-07-08 19:12:00,38.80,6.54
11381,2018-07-08 19:12:00,39.07,3.20
4380,2018-07-08 19:12:00,39.85,5.41
11593,2018-07-08 19:13:00,39.70,5.21
11587,2018-07-08 19:13:00,39.52,5.09
2719,2018-07-08 19:14:00,39.34,2.05
9659,2018-07-08 19:17:00,39.61,2.14
11552,2018-07-08 19:18:00,39.94,5.66
11586,2018-07-08 19:21:00,39.79,5.38
4382,2018-07-08 19:22:00,38.72,9.55
11381,2018-07-08 19:22:00,39.04,2.59
4380,2018-07-08 19:22:00,39.88,3.47
11587,2018-07-08 19:23:00,39.67,4.68
11593,2018-07-08 19:23:00,39.76,3.42
2719,2018-07-08 19:24:00,39.43,2.65
9659,2018-07-08 19:27:00,39.64,2.98
11552,2018-07-08 19:28:00,39.94,4.56
11586,2018-07-08 19:31:00,39.79,2.64
11381,2018-07-08 19:32:00,39.04,4.48
4382,2018-07-08 19:32:00,38.63,5.27
4380,2018-07-08 19:32:00,39.91,3.43
11587,2018-07-08 19:33:00,39.82,10.32
11593,2018-07-08 19:33:00,39.85,3.92
2719,2018-07-08 19:34:00,39.55,2.34
9659,2018-07-08 19:37:00,39.70,3.26
11552,2018-07-08 19:38:00,39.88,5.09
11586,2018-07-08 19:41:00,39.71,2.91
4380,2018-07-08 19:42:00,39.91,2.28
11381,2018-07-08 19:42:00,39.01,4.75
4382,2018-07-08 19:42:00,38.55,5.28
11593,2018-07-08 19:43:00,39.97,4.16
11587,2018-07-08 19:43:00,39.88,10.55
2719,2018-07-08 19:44:00,39.67,4.40
9659,2018-07-08 19:47:00,39.73,4.09
11552,2018-07-08 19:48:00,39.80,4.99
11586,2018-07-08 19:51:00,39.62,5.85
4380,2018-07-08 19:52:00,39.88,2.55
4382,2018-07-08 19:52:00,38.47,5.26
11381,2018-07-08 19:52:00,39.01,4.04
11593,2018-07-08 19:53:00,40.06,6.60
11587,2018-07-08 19:53:00,39.88,7.59
2719,2018-07-08 19:54:00,39.79,4.62
9659,2018-07-08 19:57:00,39.73,3.06
11552,2018-07-08 19:58:00,39.72,4.73
11586,2018-07-08 20:01:00,39.54,8.50
4382,2018-07-08 20:02:00,38.62,3.81
4380,2018-07-08 20:02:00,39.88,4.67
11381,2018-07-08 20:02:00,38.98,6.91
11587,2018-07-08 20:03:00,39.91,7.16
11593,2018-07-08 20:03:00,40.16,6.12
2719,2018-07-08 20:04:00,39.91,10.50
9659,2018-07-08 20:07:00,39.73,5.70
11552,2018-07-08 20:08:00,39.63,4.38
11586,2018-07-08 20:11:00,39.46,6.29
4382,2018-07-08 20:12:00,38.80,4.70
4380,2018-07-08 20:12:00,39.94,4.81
11381,2018-07-08 20:12:00,38.98,2.60
11593,2018-07-08 20:13:00,40.16,4.06
11587,2018-07-08 20:13:00,39.94,6.78
2719,2018-07-08 20:14:00,39.97,6.55
9659,2018-07-08 20:17:00,39.67,2.73
11552,2018-07-08 20:18:00,39.64,5.56
11586,2018-07-08 20:21:00,39.37,3.63
11381,2018-07-08 20:22:00,39.01,4.53
4380,2018-07-08 20:22:00,40.03,3.59
4382,2018-07-08 20:22:00,38.98,4.78
11587,2018-07-08 20:23:00,39.97,10.63
11593,2018-07-08 20:23:00,40.07,4.20
2719,2018-07-08 20:24:00,39.97,5.78
9659,2018-07-08 20:27:00,39.59,2.95
11552,2018-07-08 20:28:00,39.82,3.10
11586,2018-07-08 20:31:00,39.29,2.59
4382,2018-07-08 20:32:00,39.13,7.40
11381,2018-07-08 20:32:00,39.07,6.41
4380,2018-07-08 20:32:00,40.03,3.25
11587,2018-07-08 20:33:00,39.97,10.19
11593,2018-07-08 20:33:00,39.99,7.20
2719,2018-07-08 20:34:00,40.00,4.81
9659,2018-07-08 20:37:00,39.50,3.93
11552,2018-07-08 20:38:00,39.82,2.29
11586,2018-07-08 20:41:00,39.21,3.03
4380,2018-07-08 20:42:00,40.00,2.64
4382,2018-07-08 20:42:00,39.16,5.57
11381,2018-07-08 20:42:00,39.10,5.23
11593,2018-07-08 20:43:00,39.91,4.54
11587,2018-07-08 20:43:00,39.97,9.19
2719,2018-07-08 20:44:00,40.00,3.44
9659,2018-07-08 20:47:00,39.42,2.90
11552,2018-07-08 20:48:00,39.94,3.07
11586,2018-07-08 20:51:00,39.12,1.75
11381,2018-07-08 20:52:00,39.10,8.08
4382,2018-07-08 20:52:00,39.16,6.33
4380,2018-07-08 20:52:00,39.97,2.01
11593,2018-07-08 20:53:00,39.82,4.73
11587,2018-07-08 20:53:00,39.97,8.00
2719,2018-07-08 20:54:00,40.00,2.72
9659,2018-07-08 20:57:00,39.34,1.97
11552,2018-07-08 20:58:00,40.06,4.72
11586,2018-07-08 21:01:00,39.04,1.83
4380,2018-07-08 21:02:00,39.94,1.95
4382,2018-07-08 21:02:00,39.07,5.65
11381,2018-07-08 21:02:00,39.10,4.26
11593,2018-07-08 21:03:00,39.74,3.03
11587,2018-07-08 21:03:00,39.97,10.49
2719,2018-07-08 21:04:00,40.06,6.38
9659,2018-07-08 21:07:00,39.25,3.35
11552,2018-07-08 21:08:00,40.19,4.28
11586,2018-07-08 21:11:00,39.16,2.20
4380,2018-07-08 21:12:00,39.97,2.04
4382,2018-07-08 21:12:00,38.99,6.29
11381,2018-07-08 21:12:00,39.13,2.27
11593,2018-07-08 21:13:00,39.66,4.76
11587,2018-07-08 21:13:00,39.97,8.16
2719,2018-07-08 21:14:00,40.22,3.56
9659,2018-07-08 21:17:00,39.17,3.15
11552,2018-07-08 21:18:00,40.28,4.57
11586,2018-07-08 21:21:00,39.28,2.85
4382,2018-07-08 21:22:00,38.91,4.66
11381,2018-07-08 21:22:00,39.13,4.24
4380,2018-07-08 21:22:00,39.97,2.56
11587,2018-07-08 21:23:00,39.94,4.43
11593,2018-07-08 21:23:00,39.57,4.59
2719,2018-07-08 21:24:00,40.34,2.90
9659,2018-07-08 21:27:00,39.09,2.44
11552,2018-07-08 21:28:00,40.37,3.93
11586,2018-07-08 21:31:00,39.46,3.17
